,RunId,iteration,Step,width,height,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,initial_sheep,initial_wolves,diseaseLimiar,Wolves,Sheep
271,24,2,70,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,19
272,24,2,80,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,20
273,24,2,90,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,24
274,24,2,100,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,37
275,25,2,0,20,20,0.04,0.05,20,True,30,4,150,150,0.25,150,150
276,25,2,10,20,20,0.04,0.05,20,True,30,4,150,150,0.25,175,64
277,25,2,20,20,20,0.04,0.05,20,True,30,4,150,150,0.25,85,20
278,25,2,30,20,20,0.04,0.05,20,True,30,4,150,150,0.25,27,8
279,25,2,40,20,20,0.04,0.05,20,True,30,4,150,150,0.25,10,7
280,25,2,50,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,9
281,25,2,60,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,13
282,25,2,70,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,11
283,25,2,80,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,14
284,25,2,90,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,19
285,25,2,100,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,25
286,26,3,0,20,20,0.04,0.05,20,True,30,4,50,150,0.25,150,50
287,26,3,10,20,20,0.04,0.05,20,True,30,4,50,150,0.25,153,37
288,26,3,20,20,20,0.04,0.05,20,True,30,4,50,150,0.25,93,25
289,26,3,30,20,20,0.04,0.05,20,True,30,4,50,150,0.25,27,25
290,26,3,40,20,20,0.04,0.05,20,True,30,4,50,150,0.25,2,19
291,26,3,50,20,20,0.04,0.05,20,True,30,4,50,150,0.25,1,28
292,26,3,60,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,26
293,26,3,70,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,30
294,26,3,80,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,32
295,26,3,90,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,32
296,26,3,100,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,36
297,27,3,0,20,20,0.04,0.05,20,True,30,4,50,100,0.25,100,50
298,27,3,10,20,20,0.04,0.05,20,True,30,4,50,100,0.25,100,33
299,27,3,20,20,20,0.04,0.05,20,True,30,4,50,100,0.25,49,26
300,27,3,30,20,20,0.04,0.05,20,True,30,4,50,100,0.25,13,25
301,27,3,40,20,20,0.04,0.05,20,True,30,4,50,100,0.25,1,23
302,27,3,50,20,20,0.04,0.05,20,True,30,4,50,100,0.25,1,23
303,27,3,60,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,27
304,27,3,70,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,32
305,27,3,80,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,33
306,27,3,90,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,38
307,27,3,100,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,30
308,28,2,0,20,20,0.04,0.05,20,True,30,4,150,100,0.25,100,150
309,28,2,10,20,20,0.04,0.05,20,True,30,4,150,100,0.25,113,62
310,28,2,20,20,20,0.04,0.05,20,True,30,4,150,100,0.25,58,15
311,28,2,30,20,20,0.04,0.05,20,True,30,4,150,100,0.25,29,6
312,28,2,40,20,20,0.04,0.05,20,True,30,4,150,100,0.25,5,6
313,28,2,50,20,20,0.04,0.05,20,True,30,4,150,100,0.25,5,9
314,28,2,60,20,20,0.04,0.05,20,True,30,4,150,100,0.25,1,9
315,28,2,70,20,20,0.04,0.05,20,True,30,4,150,100,0.25,1,17
316,28,2,80,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,18
317,28,2,90,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,32
318,28,2,100,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,31
319,29,3,0,20,20,0.04,0.05,20,True,30,4,100,50,0.25,50,100
320,29,3,10,20,20,0.04,0.05,20,True,30,4,100,50,0.25,52,56
321,29,3,20,20,20,0.04,0.05,20,True,30,4,100,50,0.25,34,30
322,29,3,30,20,20,0.04,0.05,20,True,30,4,100,50,0.25,16,12
323,29,3,40,20,20,0.04,0.05,20,True,30,4,100,50,0.25,2,16
324,29,3,50,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,18
325,29,3,60,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,26
326,29,3,70,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,27
327,29,3,80,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,36
328,29,3,90,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,31
329,29,3,100,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,36
330,30,3,0,20,20,0.04,0.05,20,True,30,4,50,50,0.25,50,50
331,30,3,10,20,20,0.04,0.05,20,True,30,4,50,50,0.25,50,33
332,30,3,20,20,20,0.04,0.05,20,True,30,4,50,50,0.25,35,31
333,30,3,30,20,20,0.04,0.05,20,True,30,4,50,50,0.25,9,27
334,30,3,40,20,20,0.04,0.05,20,True,30,4,50,50,0.25,4,23
335,30,3,50,20,20,0.04,0.05,20,True,30,4,50,50,0.25,2,28
336,30,3,60,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,35
